age,gender,sleep_hours,daily_steps,heart_rate,calories_burned,stress_level,water_intake,exercise_minutes,wellness_score
57.0,Female,7.7,12329.0,90.0,2971.0,3.0,1.82,114.0,77.12
30.0,Male,6.0,9245.0,68.0,2797.0,5.0,1.34,54.0,70.31
54.0,Female,4.8,6630.0,64.0,2637.0,8.0,1.0,100.0,50.5
61.0,Female,8.5,15344.0,84.0,3033.0,5.0,2.12,2.0,62.5
40.0,Female,7.3,9280.0,72.0,2576.0,8.0,1.93,73.0,78.83
32.0,Male,5.6,8911.0,103.0,2748.0,8.0,2.93,3.0,53.25
49.0,Female,7.2,6626.0,90.0,1580.0,8.0,2.79,22.0,50.48
,Female,8.2,17691.0,73.0,,8.0,2.13,70.0,71.23
23.0,Female,9.0,7328.0,54.0,1760.0,5.0,2.04,80.0,70.7
50.0,Female,7.1,5560.0,71.0,2587.0,4.0,1.29,15.0,61.77
26.0,Female,8.2,12529.0,58.0,2271.0,7.0,2.84,64.0,79.92
50.0,Female,5.2,1772.0,64.0,2205.0,2.0,2.06,52.0,60.84
71.0,Female,6.8,11204.0,68.0,2385.0,,2.52,58.0,75.41
48.0,Male,6.4,10685.0,89.0,3576.0,1.0,2.92,105.0,80.38
61.0,Male,7.2,5300.0,58.0,2228.0,,1.7,122.0,55.6
35.0,Female,8.9,14120.0,61.0,2377.0,7.0,1.52,9.0,61.32
70.0,Female,7.1,1933.0,54.0,2506.0,5.0,3.83,129.0,68.98
64.0,Female,5.6,17692.0,105.0,3103.0,4.0,2.52,6.0,65.16
70.0,Female,5.2,15581.0,109.0,3013.0,6.0,1.9,123.0,69.88
60.0,Female,8.9,4145.0,69.0,3554.0,7.0,2.97,80.0,68.09
55.0,Female,7.5,9470.0,78.0,2798.0,7.0,1.88,96.0,73.71
47.0,Male,7.4,4509.0,69.0,3498.0,10.0,2.33,31.0,53.01
70.0,Female,6.4,11594.0,82.0,2744.0,2.0,1.7,77.0,80.13
66.0,Male,7.1,7121.0,83.0,2584.0,1.0,,77.0,81.55
41.0,Female,5.5,9406.0,66.0,2627.0,7.0,1.91,41.0,68.02
22.0,Female,7.3,17277.0,89.0,2456.0,2.0,1.57,65.0,82.99
18.0,Male,5.3,11598.0,52.0,1842.0,2.0,2.27,123.0,73.4
31.0,Male,6.3,15768.0,89.0,2205.0,3.0,1.65,13.0,62.29
21.0,Male,6.0,11733.0,95.0,2730.0,8.0,2.5,59.0,61.01
30.0,Female,3.5,9170.0,55.0,2733.0,1.0,1.89,43.0,70.71
24.0,Male,6.3,1452.0,93.0,1748.0,4.0,0.9,26.0,36.2
73.0,Male,5.6,2698.0,94.0,3167.0,2.0,2.53,62.0,62.63
23.0,Female,6.5,10158.0,108.0,2968.0,9.0,2.55,14.0,62.28
53.0,Male,6.8,9666.0,98.0,2555.0,8.0,3.68,15.0,62.19
38.0,Female,9.1,9635.0,53.0,2395.0,1.0,2.11,108.0,84.4
27.0,Female,7.2,15403.0,56.0,2626.0,3.0,2.23,41.0,78.36
57.0,Male,7.2,2809.0,59.0,2679.0,5.0,2.44,42.0,67.78
73.0,Male,7.4,12267.0,85.0,2341.0,5.0,2.81,85.0,78.51
63.0,Other,7.9,13730.0,93.0,3298.0,2.0,2.77,99.0,93.33
73.0,Female,7.4,12047.0,90.0,1748.0,5.0,2.32,112.0,74.74
51.0,Male,7.2,5162.0,71.0,2220.0,9.0,2.08,81.0,65.47
56.0,Female,7.7,8027.0,63.0,2274.0,3.0,2.69,34.0,72.22
26.0,Female,3.6,2116.0,55.0,1619.0,2.0,2.05,36.0,47.89
66.0,Male,9.5,4176.0,73.0,1595.0,4.0,1.2,91.0,57.01
60.0,Female,8.9,14693.0,69.0,3361.0,5.0,1.05,110.0,82.46
32.0,Female,7.1,11572.0,69.0,3103.0,3.0,1.89,119.0,91.74
38.0,Male,5.0,15734.0,57.0,2202.0,2.0,2.18,109.0,78.55
52.0,Female,8.4,12821.0,68.0,1985.0,1.0,3.83,81.0,88.98
18.0,Male,5.9,5243.0,100.0,2294.0,8.0,2.02,22.0,40.25
64.0,Male,7.5,14861.0,65.0,2950.0,2.0,2.13,54.0,87.8
33.0,Male,5.1,12750.0,102.0,2051.0,3.0,1.82,15.0,55.9
22.0,Female,9.7,4418.0,57.0,1545.0,8.0,2.53,57.0,59.06
36.0,Female,4.9,1283.0,88.0,2324.0,6.0,2.3,78.0,55.4
65.0,Female,,14031.0,58.0,2717.0,1.0,1.65,87.0,92.48
33.0,Male,4.0,13315.0,74.0,2546.0,2.0,1.39,30.0,71.08
48.0,Female,6.7,2708.0,107.0,1779.0,5.0,1.82,90.0,52.74
64.0,Female,6.2,9008.0,96.0,3255.0,4.0,1.51,43.0,68.06
19.0,Male,8.3,16552.0,81.0,2789.0,10.0,1.94,90.0,70.46
61.0,Male,6.2,14513.0,88.0,2984.0,2.0,2.2,121.0,79.07
34.0,Female,8.3,14927.0,90.0,3506.0,1.0,1.75,37.0,81.59
57.0,Male,5.5,7802.0,97.0,2529.0,6.0,3.12,22.0,58.36
28.0,Female,6.4,3235.0,86.0,2673.0,10.0,2.91,125.0,57.54
25.0,Female,6.5,7098.0,81.0,3080.0,1.0,1.94,61.0,82.63
62.0,Male,7.4,12739.0,56.0,3102.0,9.0,1.43,30.0,62.38
64.0,Other,7.3,15325.0,107.0,3265.0,10.0,,38.0,55.2
73.0,Female,7.7,12019.0,84.0,2949.0,5.0,2.01,60.0,82.32
56.0,Female,7.1,1849.0,68.0,1527.0,5.0,2.06,45.0,52.83
44.0,Female,7.7,11120.0,59.0,2170.0,10.0,1.82,117.0,63.78
29.0,Female,5.6,4344.0,87.0,2702.0,7.0,1.37,48.0,54.75
34.0,Female,7.3,11442.0,97.0,2378.0,6.0,2.12,61.0,70.25
54.0,Male,8.9,8123.0,98.0,1495.0,3.0,1.85,33.0,58.95
37.0,Male,4.6,10154.0,103.0,1988.0,10.0,1.92,91.0,54.95
45.0,Male,7.4,11218.0,103.0,2077.0,3.0,2.17,99.0,71.47
27.0,Male,7.7,11919.0,88.0,1479.0,4.0,2.05,73.0,71.09
43.0,Male,8.7,1285.0,106.0,3077.0,9.0,2.15,105.0,56.14
31.0,Male,7.7,17431.0,56.0,2231.0,6.0,,35.0,72.26
24.0,Other,6.9,10862.0,74.0,3140.0,8.0,2.35,70.0,73.64
25.0,Male,7.4,,,3314.0,10.0,1.6,94.0,74.29
47.0,Male,5.8,7558.0,92.0,3344.0,7.0,1.34,116.0,61.36
38.0,Male,6.3,2955.0,69.0,3398.0,2.0,1.48,42.0,71.12
23.0,Female,5.1,11784.0,68.0,2496.0,8.0,1.63,17.0,63.38
47.0,Male,8.7,7303.0,104.0,1933.0,,1.2,101.0,60.86
27.0,Female,7.4,16437.0,89.0,1585.0,2.0,0.92,65.0,73.29
18.0,Female,5.6,12254.0,88.0,2772.0,2.0,2.45,7.0,64.97
25.0,Male,7.2,8606.0,62.0,1678.0,10.0,2.99,107.0,68.19
43.0,Other,8.3,1732.0,81.0,1931.0,2.0,2.49,64.0,62.11
72.0,Male,8.1,10516.0,76.0,1937.0,5.0,1.76,80.0,74.12
31.0,Female,5.6,15401.0,87.0,2001.0,10.0,0.9,46.0,46.74
34.0,Male,3.5,8974.0,105.0,2218.0,9.0,2.23,128.0,49.08
31.0,Female,7.3,12124.0,68.0,2128.0,9.0,0.97,55.0,66.86
38.0,Female,5.6,3191.0,99.0,2558.0,8.0,2.04,77.0,53.2
58.0,Male,7.6,8033.0,88.0,3506.0,5.0,1.54,69.0,69.29
36.0,Male,,14524.0,80.0,2821.0,3.0,0.7,124.0,87.85
55.0,Male,8.2,8316.0,107.0,2887.0,9.0,3.14,79.0,65.48
69.0,Male,9.1,16071.0,60.0,1757.0,6.0,1.22,12.0,60.88
71.0,Other,8.4,8079.0,91.0,1651.0,4.0,1.85,111.0,64.36
50.0,Female,9.1,14832.0,75.0,1815.0,10.0,2.01,5.0,59.81
58.0,Female,8.6,12015.0,91.0,3266.0,4.0,1.77,68.0,83.42
70.0,Other,8.7,,60.0,1780.0,1.0,2.43,46.0,88.8
62.0,Female,6.7,10153.0,94.0,3564.0,7.0,1.58,62.0,68.38
35.0,Female,,9062.0,55.0,3060.0,,2.37,109.0,71.24
25.0,Male,10.0,7140.0,72.0,3223.0,7.0,2.32,14.0,65.32
24.0,Male,6.9,12159.0,104.0,2064.0,7.0,1.14,6.0,48.09
68.0,Male,8.4,17665.0,88.0,1743.0,7.0,2.27,117.0,71.43
49.0,Male,6.1,4028.0,80.0,1766.0,4.0,1.36,32.0,53.45
34.0,Male,8.1,16931.0,71.0,3287.0,3.0,1.28,57.0,95.9
37.0,Male,3.6,17610.0,57.0,2349.0,4.0,2.3,128.0,74.99
34.0,Male,6.3,14120.0,58.0,2300.0,10.0,1.81,94.0,63.59
63.0,Male,6.7,10953.0,93.0,1944.0,8.0,2.36,83.0,65.46
52.0,Male,7.4,15698.0,67.0,2183.0,4.0,2.37,0.0,67.4
68.0,Male,8.2,5595.0,,2212.0,10.0,1.1,51.0,45.46
35.0,Male,5.4,11850.0,77.0,3048.0,8.0,2.62,67.0,74.03
,Female,7.7,14730.0,74.0,3212.0,6.0,2.3,10.0,72.71
24.0,Female,8.4,14728.0,107.0,2427.0,9.0,1.69,84.0,68.41
73.0,Female,9.8,11053.0,65.0,2134.0,10.0,2.0,98.0,66.34
47.0,Male,7.7,7676.0,67.0,2393.0,6.0,2.64,47.0,66.95
49.0,Male,6.2,17154.0,61.0,1784.0,2.0,1.88,120.0,79.83
41.0,Male,5.1,12518.0,62.0,1550.0,5.0,3.58,121.0,71.94
33.0,Male,9.2,14135.0,82.0,1911.0,3.0,3.14,96.0,84.05
72.0,Male,7.8,11671.0,64.0,1453.0,7.0,2.18,40.0,69.63
45.0,Other,6.8,15938.0,93.0,1475.0,1.0,1.94,15.0,67.5
56.0,Male,4.7,9224.0,99.0,1924.0,5.0,1.97,90.0,68.9
20.0,Male,5.6,10383.0,80.0,3382.0,5.0,1.68,69.0,75.72
33.0,Female,7.6,14706.0,65.0,1807.0,4.0,2.19,93.0,86.98
63.0,Female,7.3,9890.0,99.0,2933.0,7.0,2.58,52.0,72.45
23.0,Male,4.3,5314.0,108.0,1723.0,6.0,1.16,19.0,38.6
23.0,Male,7.6,13923.0,105.0,2419.0,3.0,2.55,117.0,76.44
64.0,Female,4.8,,105.0,2735.0,9.0,2.75,125.0,49.32
35.0,Male,8.6,2964.0,98.0,2633.0,5.0,2.5,99.0,64.0
33.0,Female,7.1,7461.0,94.0,3159.0,,2.01,3.0,57.56
50.0,Female,6.2,2107.0,107.0,1959.0,7.0,2.47,104.0,49.21
29.0,Male,8.1,15954.0,71.0,3034.0,4.0,3.01,129.0,91.85
20.0,Female,7.3,17726.0,105.0,2288.0,7.0,2.06,53.0,73.36
18.0,Male,8.5,5679.0,53.0,2379.0,8.0,2.12,65.0,59.94
22.0,Male,6.9,16593.0,100.0,2103.0,7.0,3.59,3.0,63.09
27.0,Male,7.0,13152.0,71.0,3593.0,10.0,2.32,78.0,78.36
57.0,Other,6.4,17255.0,68.0,3213.0,7.0,1.39,98.0,76.36
34.0,Male,7.1,3933.0,91.0,2418.0,4.0,2.71,26.0,59.45
22.0,Male,9.0,2247.0,62.0,3035.0,10.0,2.38,82.0,61.58
18.0,Female,6.1,16660.0,109.0,3414.0,6.0,1.64,33.0,72.17
45.0,Male,7.6,5724.0,94.0,2024.0,8.0,1.33,18.0,44.06
65.0,,5.7,11218.0,53.0,2117.0,4.0,2.27,2.0,60.19
37.0,Female,4.1,16345.0,101.0,3076.0,10.0,2.06,98.0,61.21
21.0,Female,7.1,6960.0,58.0,2024.0,10.0,1.23,27.0,52.67
31.0,Female,7.3,2703.0,99.0,,10.0,2.04,19.0,37.29
46.0,Female,6.7,14493.0,99.0,2709.0,4.0,1.99,125.0,73.47
28.0,Male,4.9,8784.0,89.0,1845.0,9.0,2.06,96.0,58.26
73.0,Other,7.2,1580.0,86.0,2690.0,7.0,,33.0,55.58
61.0,Other,7.1,6933.0,100.0,1634.0,1.0,0.87,92.0,61.67
37.0,Female,5.6,10104.0,101.0,2452.0,10.0,1.32,64.0,52.25
72.0,Female,5.0,15981.0,93.0,1924.0,6.0,1.76,0.0,47.56
36.0,Female,6.5,5000.0,61.0,2563.0,6.0,3.03,35.0,62.95
25.0,Female,7.6,9903.0,90.0,1897.0,4.0,3.76,100.0,77.7
71.0,,7.3,4247.0,63.0,1952.0,9.0,2.1,93.0,58.36
72.0,Female,5.7,6078.0,54.0,3381.0,1.0,2.13,52.0,74.22
35.0,Female,7.0,5632.0,60.0,3560.0,4.0,0.7,128.0,64.73
51.0,Female,8.0,10008.0,78.0,2120.0,6.0,2.73,65.0,69.85
27.0,Male,5.3,12347.0,107.0,2820.0,2.0,2.41,1.0,64.2
,Female,6.9,3089.0,53.0,2181.0,3.0,2.3,125.0,56.64
57.0,Female,8.5,2474.0,56.0,1774.0,7.0,1.23,2.0,38.66
58.0,Male,5.1,13484.0,57.0,1619.0,6.0,3.49,119.0,70.65
50.0,Other,8.3,6138.0,63.0,3359.0,9.0,3.16,9.0,59.14
58.0,Female,8.9,11588.0,83.0,1545.0,9.0,2.31,49.0,57.47
49.0,Male,6.5,2489.0,99.0,2482.0,1.0,2.79,7.0,57.37
64.0,Male,6.4,11291.0,54.0,1882.0,4.0,2.14,92.0,70.9
28.0,Female,8.1,16477.0,98.0,3072.0,9.0,2.67,39.0,65.5
45.0,Male,6.6,8555.0,104.0,1696.0,10.0,1.18,66.0,47.88
41.0,Female,3.7,10908.0,56.0,2669.0,1.0,0.7,24.0,65.33
48.0,Male,6.7,6143.0,78.0,2158.0,8.0,1.21,106.0,51.59
26.0,Male,7.4,6003.0,99.0,2545.0,3.0,1.54,60.0,75.18
36.0,Male,,2298.0,92.0,1809.0,9.0,1.65,41.0,46.93
72.0,Female,5.7,9246.0,62.0,1657.0,,2.41,2.0,48.62
23.0,Other,6.4,17110.0,60.0,1791.0,2.0,1.92,61.0,75.75
54.0,Female,8.1,3149.0,77.0,2668.0,3.0,2.08,94.0,68.88
55.0,Female,6.7,8198.0,101.0,2824.0,10.0,1.27,14.0,39.41
45.0,Female,4.8,15262.0,107.0,3390.0,8.0,1.21,66.0,55.89
19.0,Male,8.4,9531.0,79.0,3472.0,1.0,2.13,120.0,84.71
19.0,Female,6.5,13975.0,82.0,3055.0,10.0,1.72,112.0,67.7
33.0,Female,8.2,7512.0,84.0,1427.0,9.0,2.1,117.0,60.59
23.0,Male,5.0,11323.0,80.0,2947.0,6.0,2.48,116.0,78.4
23.0,Other,6.6,17796.0,89.0,2952.0,1.0,3.25,35.0,86.13
27.0,Male,7.5,11244.0,67.0,2953.0,5.0,2.09,20.0,68.24
28.0,Male,6.7,,83.0,2850.0,2.0,3.37,75.0,86.51
65.0,Female,5.3,12852.0,87.0,2912.0,4.0,2.38,93.0,83.1
54.0,Female,3.7,2808.0,84.0,2687.0,4.0,2.58,49.0,58.12
19.0,Male,8.8,3894.0,108.0,2762.0,8.0,2.84,30.0,50.69
53.0,Female,7.1,11417.0,95.0,2923.0,8.0,2.6,20.0,59.13
25.0,Male,8.3,7048.0,94.0,1495.0,2.0,1.54,66.0,69.71
42.0,Female,8.0,9341.0,98.0,2519.0,9.0,2.86,5.0,58.79
20.0,Female,7.6,9321.0,82.0,1681.0,7.0,1.84,88.0,65.19
23.0,Male,6.4,14528.0,69.0,3439.0,7.0,2.31,106.0,77.54
,Female,7.4,,83.0,3577.0,8.0,2.19,107.0,84.18
42.0,Female,8.7,17954.0,105.0,1748.0,8.0,2.9,37.0,62.18
44.0,Female,6.9,2539.0,102.0,3361.0,8.0,2.38,12.0,44.34
38.0,Male,9.3,13704.0,72.0,2441.0,3.0,1.13,67.0,84.99
53.0,Male,4.9,13384.0,80.0,2879.0,7.0,3.56,96.0,75.79
59.0,Other,4.7,15730.0,67.0,2836.0,10.0,2.68,117.0,64.13
59.0,Female,8.1,8369.0,52.0,1658.0,8.0,1.71,15.0,52.1
51.0,,5.7,9644.0,70.0,3399.0,5.0,1.3,2.0,61.54
49.0,Female,9.5,8787.0,57.0,2809.0,7.0,2.76,18.0,69.25
46.0,Female,8.5,7476.0,72.0,2472.0,10.0,1.39,71.0,58.87
31.0,Male,8.9,5346.0,55.0,2752.0,7.0,2.66,21.0,64.41
45.0,Female,7.9,12007.0,70.0,3549.0,8.0,2.85,124.0,79.97
18.0,Female,5.6,1481.0,93.0,2824.0,9.0,1.65,44.0,43.26
73.0,Male,4.6,13790.0,100.0,2844.0,4.0,1.58,105.0,73.07
39.0,Male,8.7,15338.0,,3328.0,,1.77,42.0,84.21
61.0,Female,4.9,5022.0,84.0,2938.0,4.0,1.41,28.0,55.9
72.0,Female,8.9,4788.0,83.0,1714.0,4.0,2.26,11.0,55.28
46.0,Female,7.7,9656.0,108.0,3200.0,7.0,2.36,26.0,57.9
67.0,Male,6.7,15418.0,84.0,3379.0,5.0,2.61,97.0,79.12
45.0,Other,7.4,3111.0,56.0,3014.0,10.0,1.52,99.0,59.3
25.0,Male,7.4,8456.0,106.0,1735.0,7.0,2.69,86.0,56.38
19.0,Male,6.5,4834.0,87.0,2549.0,7.0,1.41,10.0,49.7
25.0,Other,8.7,15514.0,90.0,1518.0,10.0,2.69,41.0,67.88
71.0,Female,8.6,16015.0,57.0,3099.0,9.0,1.06,77.0,66.39
45.0,Female,7.0,2614.0,79.0,3505.0,1.0,3.2,121.0,81.12
36.0,Female,6.0,3631.0,78.0,1478.0,10.0,1.73,30.0,41.47
43.0,Female,8.5,3842.0,99.0,1639.0,9.0,,24.0,42.73
32.0,Male,4.2,14830.0,74.0,3452.0,4.0,2.57,109.0,83.17
67.0,Male,7.4,16330.0,71.0,3159.0,3.0,1.21,60.0,84.35
74.0,Other,7.8,7459.0,91.0,3210.0,6.0,2.68,49.0,73.12
22.0,Female,5.7,3846.0,52.0,1858.0,10.0,1.71,49.0,39.93
58.0,Male,8.1,12347.0,95.0,2802.0,7.0,1.89,53.0,66.87
37.0,Male,6.8,16159.0,52.0,3223.0,6.0,1.63,63.0,79.48
20.0,Male,6.1,16493.0,65.0,1551.0,3.0,3.23,103.0,73.32
70.0,Male,8.1,8676.0,80.0,2024.0,9.0,1.28,89.0,67.63
21.0,Female,5.4,14319.0,63.0,2048.0,8.0,2.4,11.0,60.68
29.0,Male,7.9,17260.0,54.0,2591.0,1.0,1.66,17.0,76.15
19.0,Male,4.2,15075.0,76.0,1957.0,3.0,2.86,78.0,84.96
44.0,Other,7.2,9174.0,93.0,2152.0,9.0,3.72,109.0,58.25
52.0,Female,6.9,5587.0,66.0,1965.0,8.0,1.66,125.0,59.43
36.0,Male,6.1,7448.0,67.0,1539.0,5.0,2.2,116.0,65.17
22.0,Male,7.3,7276.0,91.0,2878.0,6.0,1.83,84.0,71.22
24.0,Male,6.7,17791.0,106.0,2805.0,2.0,2.83,30.0,70.17
71.0,Male,8.2,13510.0,82.0,3327.0,9.0,1.93,10.0,59.45
63.0,Male,7.5,15622.0,84.0,2667.0,7.0,2.73,95.0,73.43
71.0,Male,7.4,14257.0,99.0,2899.0,6.0,1.82,118.0,72.41
48.0,Male,7.2,9203.0,55.0,2190.0,7.0,3.67,52.0,64.39
49.0,Male,6.2,14472.0,108.0,2255.0,6.0,0.7,16.0,50.26
62.0,Male,6.4,11951.0,79.0,2307.0,5.0,2.36,95.0,75.18
53.0,Other,7.1,13633.0,73.0,3532.0,2.0,2.09,47.0,91.9
42.0,Male,6.6,6254.0,87.0,2439.0,5.0,2.07,82.0,57.32
34.0,Male,8.2,5091.0,104.0,3297.0,9.0,2.3,23.0,54.73
45.0,Female,6.9,4227.0,106.0,2105.0,1.0,2.14,46.0,59.15
21.0,Male,7.3,6056.0,97.0,2907.0,5.0,2.25,93.0,68.76
28.0,Female,5.0,17638.0,80.0,2003.0,9.0,2.39,111.0,66.32
60.0,Female,8.0,17026.0,60.0,2274.0,6.0,3.32,34.0,79.89
67.0,Female,6.0,3657.0,63.0,3289.0,1.0,0.7,103.0,64.0
23.0,Male,5.4,10504.0,100.0,2904.0,9.0,3.39,33.0,56.44
23.0,Female,8.9,16998.0,59.0,2469.0,1.0,3.89,95.0,89.09
22.0,Female,7.7,13874.0,79.0,2297.0,5.0,0.87,53.0,74.35
63.0,,8.1,11485.0,75.0,3159.0,2.0,2.13,91.0,91.77
35.0,Male,7.4,11266.0,93.0,1741.0,3.0,3.06,37.0,64.06
36.0,Male,6.7,6678.0,71.0,3267.0,4.0,2.74,10.0,62.13
18.0,Female,6.4,16731.0,92.0,2761.0,3.0,3.27,101.0,84.3
73.0,Male,7.8,2596.0,81.0,2123.0,9.0,2.36,0.0,38.65
42.0,Male,8.3,15795.0,103.0,2935.0,6.0,0.7,68.0,68.36
63.0,Female,6.7,15836.0,62.0,3580.0,4.0,3.01,7.0,70.24
58.0,Female,9.5,5591.0,96.0,2168.0,3.0,2.54,72.0,73.69
26.0,Male,6.5,9801.0,93.0,2264.0,5.0,3.13,14.0,65.49
63.0,Male,5.0,16063.0,99.0,3444.0,4.0,1.03,21.0,56.05
49.0,Male,4.6,9167.0,80.0,2157.0,9.0,1.25,128.0,49.69
52.0,Female,4.6,6240.0,70.0,3279.0,3.0,2.11,118.0,68.95
29.0,Female,6.3,2376.0,81.0,3379.0,7.0,3.03,58.0,61.3
66.0,Female,6.5,8608.0,108.0,2682.0,5.0,3.23,45.0,64.36
71.0,Male,7.7,5866.0,63.0,1580.0,3.0,1.59,90.0,64.98
41.0,Male,6.8,15500.0,90.0,1532.0,5.0,1.82,49.0,70.07
23.0,Male,7.9,15668.0,65.0,2018.0,2.0,4.11,19.0,69.41
66.0,Male,6.9,6643.0,96.0,1437.0,6.0,1.71,31.0,50.39
68.0,Female,6.8,4736.0,76.0,3077.0,8.0,,80.0,67.69
46.0,Female,6.0,6084.0,101.0,2807.0,6.0,1.78,124.0,59.64
51.0,Male,8.6,7951.0,61.0,2400.0,1.0,2.43,84.0,82.09
30.0,Female,4.8,12433.0,59.0,3190.0,6.0,1.49,78.0,71.37
21.0,Male,7.2,3758.0,107.0,1693.0,1.0,1.51,102.0,49.13
71.0,Female,6.6,17994.0,71.0,2500.0,4.0,1.84,7.0,61.58
45.0,Male,7.8,12964.0,56.0,2144.0,7.0,1.72,80.0,72.65
33.0,Female,6.8,3401.0,100.0,1451.0,10.0,1.89,25.0,33.41
57.0,Male,6.8,6487.0,76.0,2452.0,10.0,2.47,54.0,61.52
19.0,Other,6.5,12977.0,105.0,1718.0,6.0,3.42,62.0,72.1
22.0,Female,8.6,9665.0,77.0,1500.0,3.0,1.69,94.0,76.62
31.0,Female,6.8,10052.0,95.0,1864.0,9.0,1.41,24.0,50.47
43.0,Female,9.4,1896.0,85.0,1828.0,4.0,2.11,124.0,60.64
38.0,Male,7.2,8098.0,79.0,2781.0,6.0,1.5,78.0,63.95
28.0,Female,6.8,11523.0,80.0,3144.0,2.0,0.96,45.0,85.73
38.0,Male,6.6,13797.0,66.0,2469.0,4.0,2.84,40.0,80.51
37.0,Female,,,94.0,2810.0,5.0,2.16,13.0,62.07
47.0,Male,6.0,10521.0,82.0,1624.0,8.0,2.22,45.0,67.49
50.0,Male,7.0,4929.0,52.0,3130.0,9.0,0.75,15.0,52.58
68.0,Female,6.8,14603.0,75.0,2503.0,2.0,1.69,102.0,83.45
63.0,Male,7.2,12924.0,75.0,2342.0,6.0,1.11,103.0,72.37
34.0,Female,7.3,13696.0,103.0,3312.0,10.0,2.09,68.0,71.54
69.0,Male,7.3,12422.0,76.0,2090.0,1.0,2.19,125.0,86.23
47.0,Female,6.9,17749.0,84.0,2366.0,6.0,2.19,14.0,67.0
28.0,Female,8.8,15981.0,56.0,3437.0,8.0,1.63,114.0,76.93
37.0,Female,7.3,14822.0,74.0,1729.0,2.0,1.5,48.0,81.44
60.0,Male,10.0,6832.0,68.0,2548.0,7.0,1.96,98.0,76.36
64.0,Male,6.9,2322.0,80.0,2671.0,5.0,2.35,116.0,62.45
39.0,Male,8.0,1212.0,104.0,2940.0,7.0,1.69,16.0,45.37
26.0,Male,5.9,14296.0,106.0,3444.0,8.0,1.44,110.0,67.15
28.0,Female,8.6,16303.0,68.0,2156.0,2.0,1.47,128.0,87.74
23.0,Male,5.9,12115.0,87.0,1655.0,1.0,1.64,98.0,79.9
57.0,Male,7.4,13314.0,107.0,2278.0,4.0,1.78,18.0,54.27
46.0,Male,6.5,2708.0,65.0,1744.0,3.0,1.33,109.0,61.54
43.0,Other,7.4,10700.0,77.0,3001.0,3.0,1.79,36.0,79.35
56.0,Male,6.5,11372.0,81.0,2647.0,10.0,2.97,11.0,51.36
65.0,Male,5.8,3831.0,52.0,3066.0,7.0,1.89,83.0,58.68
63.0,Female,6.4,13813.0,79.0,2147.0,4.0,1.23,15.0,66.9
25.0,Male,8.8,6832.0,59.0,3500.0,7.0,0.7,73.0,68.89
51.0,Female,7.4,4512.0,70.0,3370.0,2.0,3.39,2.0,78.12
68.0,Male,5.1,12892.0,58.0,,2.0,2.9,96.0,83.3
62.0,Female,8.2,8506.0,94.0,2968.0,1.0,2.3,16.0,75.88
36.0,Female,5.6,10205.0,100.0,1811.0,5.0,2.91,87.0,71.42
40.0,Female,7.8,10313.0,67.0,1723.0,7.0,2.47,107.0,71.77
68.0,Female,7.5,11660.0,54.0,3505.0,6.0,2.05,12.0,69.14
19.0,Female,7.6,8140.0,80.0,3315.0,6.0,1.23,4.0,66.17
47.0,Male,9.2,14886.0,58.0,3337.0,2.0,3.44,114.0,94.18
24.0,Female,5.7,15916.0,77.0,2813.0,7.0,1.79,60.0,74.4
68.0,Female,7.6,9327.0,83.0,3284.0,6.0,1.83,65.0,69.81
20.0,Female,8.4,4037.0,79.0,2485.0,10.0,2.13,32.0,49.71
19.0,Female,6.0,5885.0,82.0,1756.0,3.0,2.14,61.0,73.4
36.0,Male,5.8,14162.0,84.0,1964.0,1.0,2.5,108.0,75.37
29.0,Male,6.4,5511.0,61.0,3273.0,5.0,2.42,109.0,74.57
,Male,7.2,14271.0,91.0,2829.0,2.0,1.7,104.0,86.34
35.0,Male,5.0,12323.0,90.0,3594.0,2.0,2.12,37.0,77.75
38.0,Male,7.5,8726.0,60.0,,3.0,2.48,99.0,88.71
50.0,Male,5.0,3324.0,77.0,3070.0,7.0,1.64,58.0,55.44
49.0,Female,8.5,10263.0,,1484.0,5.0,3.11,49.0,70.67
71.0,Female,7.5,12838.0,75.0,1807.0,9.0,2.09,42.0,62.25
45.0,Female,9.3,3779.0,96.0,2225.0,2.0,3.22,120.0,70.65
50.0,Female,7.7,15059.0,86.0,1478.0,10.0,1.13,22.0,50.75
56.0,Male,6.4,4478.0,104.0,3458.0,5.0,2.56,116.0,62.02
27.0,Male,5.8,8131.0,85.0,1901.0,6.0,1.48,118.0,62.29
56.0,Female,7.1,10131.0,54.0,2242.0,9.0,1.66,84.0,67.45
67.0,Female,6.8,13615.0,,2883.0,5.0,2.73,3.0,60.22
36.0,Female,8.3,4974.0,56.0,1478.0,2.0,1.94,79.0,65.07
28.0,Female,5.6,6842.0,71.0,2799.0,3.0,3.92,15.0,67.0
37.0,,9.4,14748.0,106.0,1623.0,10.0,2.46,43.0,62.21
33.0,Female,8.5,6737.0,109.0,3385.0,1.0,1.61,9.0,63.53
51.0,Female,6.5,11552.0,60.0,2919.0,10.0,2.46,95.0,71.18
67.0,Female,9.1,7883.0,109.0,2138.0,7.0,1.93,62.0,59.92
51.0,Male,5.8,2150.0,108.0,2940.0,6.0,2.68,122.0,56.48
25.0,Male,7.1,9843.0,102.0,2090.0,,1.89,88.0,72.33
35.0,Male,5.1,7212.0,100.0,1653.0,9.0,2.38,41.0,49.25
